id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19091,Rental unit in New Orleans · ★4.89 · 1 bedroom · 1 bed · 1 bath,72880,John,,Leonidas,29.961,-90.1195,Entire home/apt,60,1,496,2022-04-04,3.10,1,10,0,"22-RSTR-14107, 22-OSTR-14105"
885246,Condo in New Orleans · ★4.89 · 1 bedroom · 4 beds · 2 baths,4690952,Ashley,,Central Business District,29.94499,-90.07222,Entire home/apt,286,30,12,2022-12-31,0.12,1,346,1,17STR-05155
71624,Rental unit in New Orleans · ★4.94 · 1 bedroom · 1 bed · 1 bath,367223,Susan,,Bywater,29.96153,-90.04364,Entire home/apt,150,3,290,2023-05-22,1.94,1,355,23,"21-RSTR-18609, 22-OSTR-20720"
891764,Guesthouse in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1 bath,897324,Renee,,Fairgrounds,29.98209,-90.08431,Entire home/apt,64,30,77,2022-10-02,0.62,1,89,1,
854997,Rental unit in New Orleans · ★4.78 · 1 bedroom · 2 beds · 1 bath,176809,Amy,,Marigny,29.96731,-90.05927,Entire home/apt,199,30,138,2023-04-16,1.09,1,179,1,City registration pending
74498,Rental unit in New Orleans · ★4.90 · 1 bedroom · 2 beds · 1 bath,391462,Georgia,,St. Roch,29.96986,-90.05172,Entire home/apt,104,3,588,2023-06-05,3.95,3,262,45,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
866070,Townhouse in New Orleans · ★4.74 · 2 bedrooms · 2 beds · 2 baths,2488332,Caitlin,,East Carrollton,29.94795,-90.12494,Entire home/apt,50,30,80,2019-12-07,0.64,1,53,0,City registration pending
892623,Rental unit in New Orleans · ★4.68 · 1 bedroom · 1 bed · 1 bath,2103275,NOLA Festivals,,Fairgrounds,29.97781,-90.07797,Entire home/apt,140,30,69,2017-06-05,0.59,3,364,0,17STR-12315
79536,Rental unit in New Orleans · ★4.88 · 1 bedroom · 2 beds · 1 bath,428362,Miriam,,Seventh Ward,29.97803,-90.0745,Entire home/apt,65,2,644,2023-05-30,4.37,1,25,82,"21-RSTR-18550, 21-OSTR-18392"
895626,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,4772370,Laurie,,Audubon,29.93823,-90.11176,Private room,81,1,287,2023-05-08,2.28,3,74,35,
872905,Rental unit in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 bath,4606010,Monica,,City Park,29.98148,-90.09697,Entire home/apt,62,30,58,2021-11-05,0.46,1,122,0,17STR-09025
873413,Home in New Orleans · ★4.80 · 5 bedrooms · 13 beds · 4 baths,4271460,Christian,,Central City,29.935006370033513,-90.08173553236517,Entire home/apt,657,4,76,2023-05-07,0.60,4,273,2,"17STR-10632, 19-OSTR-0000"
79609,Guest suite in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 1 private bath,428909,Stephen,,St. Claude,29.96448,-90.03667,Private room,119,3,468,2023-05-29,3.14,1,315,41,
896343,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 3 beds · 1 bath,4778949,Rob,,West Riverside,29.92048,-90.12346,Entire home/apt,199,3,37,2023-02-26,0.32,2,331,2,"45STR-56876, 45-OSTR-5687"
80869,Home in New Orleans · ★4.82 · 1 bedroom · 1 bed · 2 shared baths,437783,Joanne,,Marigny,29.96811,-90.05905,Private room,75,1,889,2023-05-14,5.98,2,54,64,
896501,Rental unit in New Orleans · ★4.88 · 2 bedrooms · 2 beds · 1 bath,4778949,Rob,,Audubon,29.92345,-90.12261,Entire home/apt,139,30,34,2023-05-21,0.29,2,299,4,"45STR-56877, 45-OSTR-5687"
880981,Rental unit in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 1 bath,4660356,Maria Poole,,Mid-City,29.97237,-90.09663,Entire home/apt,152,30,209,2021-01-03,1.66,1,1,0,"19STR-21673, 19-OSTR-00000"
882473,Rental unit in New Orleans · ★4.89 · 2 bedrooms · 2 beds · 1 bath,4669579,Mary,,Marigny,29.96712,-90.05075,Entire home/apt,125,30,194,2023-05-23,1.54,1,267,21,"19STR-00000, 19-OSTR-0000"
84725,Boutique hotel in New Orleans · ★3.67 · 1 bedroom · 2 beds · 1 private bath,85132,Sanford,,Central City,29.93608,-90.07997,Private room,317,2,5,2016-01-01,0.04,8,365,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
885010,Home in New Orleans · ★4.39 · 1 bedroom · 2 beds · 1 bath,4688828,Cleotis,,St. Claude,29.97043,-90.0476,Entire home/apt,75,30,115,2017-07-02,0.91,1,0,0,City registration pending
89173,Rental unit in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 bath,486093,Virginia,,Marigny,29.96364,-90.0591,Entire home/apt,125,3,468,2023-05-01,3.20,2,158,35,"22-RSTR-04939, 21-OSTR-03993"
1352100,Rental unit in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 bath,7338169,Susan,,Bywater,29.96197,-90.04433,Entire home/apt,180,3,274,2023-05-25,2.33,1,354,23,"20RSTR-31016, 20-OSTR-31012"
896709,Home in New Orleans · ★4.67 · 5 bedrooms · 1 bed · 2 baths,4782391,Marc,,Treme - Lafitte,29.97258,-90.07539,Entire home/apt,278,30,50,2020-02-23,0.40,1,364,0,17STR-05820
90806,Rental unit in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 bath,485705,Tom,,Mid-City,29.97264,-90.09992,Entire home/apt,101,30,141,2020-01-04,0.99,1,342,0,17STR-05569
898632,Home in New Orleans · ★4.94 · 2 bedrooms · 3 beds · 1.5 baths,4370699,Deborah,,Audubon,29.94574,-90.11839,Entire home/apt,240,1,80,2023-05-22,0.64,1,238,10,"21-RSTR-15107, 20-OSTR-01124"
898685,Rental unit in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1 bath,4796527,Jackson,,Central City,29.93694,-90.08212,Entire home/apt,90,2,512,2023-05-24,4.09,3,68,60,"22-RSTR-15749, 22-OSTR-17167"
1419885,Bed and breakfast in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 private bath,7645369,Karen,,Algiers Point,29.95371,-90.04773,Private room,108,1,431,2023-05-21,3.82,2,252,45,
104089,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 private bath,249527,Lee,,Bywater,29.96559,-90.02802,Private room,120,5,116,2023-03-17,0.79,1,0,3,
899644,Home in New Orleans · ★4.77 · 1 bedroom · 2 beds · 1 bath,4802918,Mark,,City Park,29.98015,-90.0949,Entire home/apt,125,2,35,2023-04-17,0.28,1,90,6,"22-RSTR-04358, 22-OSTR-06228"
183207,Home in New Orleans · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,437783,Joanne,,Marigny,29.96811,-90.05905,Private room,75,1,839,2023-05-21,5.89,2,48,62,
184478,Home in New Orleans · 2 bedrooms · 2 beds · 1 shared bath,884946,DJoseph,,Fillmore,30.01387,-90.08049,Private room,199,2,2,2020-02-26,0.05,1,0,0,
900084,Home in New Orleans · 3 bedrooms · 3 beds · 2.5 baths,4805726,Adam,,Uptown,29.93276,-90.10265,Entire home/apt,1000,30,0,,,1,0,0,
1428384,Villa in New Orleans · 2 bedrooms · 3 beds · 1 bath,2677753,Regina,,Central Business District,29.95332,-90.06791,Entire home/apt,578,2,1,2014-07-08,0.01,2,36,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
204998,Rental unit in New Orleans · ★4.66 · 2 bedrooms · 2 beds · 2.5 baths,1006034,Gwendolyn,,Treme - Lafitte,29.9678,-90.06675,Entire home/apt,151,30,208,2022-09-05,1.46,5,180,2,"19STR-26370, 19-OSTR-2637"
1437652,Home in New Orleans · ★4.74 · 1 bedroom · 1 bed · 1 private bath,7722683,Madison,,Black Pearl,29.94086,-90.13441,Private room,61,6,99,2023-04-01,0.84,1,50,2,
1450713,Cottage in New Orleans · ★4.57 · 2 bedrooms · 2 beds · 2.5 baths,7785342,Mamie,,Central City,29.936187,-90.080474,Entire home/apt,399,3,79,2023-05-21,0.67,1,356,2,"20-RSTR-12345, 21OSTR-08615"
1452644,Home in New Orleans · ★4.80 · Studio · 6 beds · 1 bath,7793229,Rashida,,Holy Cross,29.95697,-90.02314,Entire home/apt,90,1,233,2020-12-04,2.71,1,0,0,"19STR-23125, 19-OSTR-00000"
900210,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,4806326,Joey,,Freret,29.93552,-90.10923,Entire home/apt,113,30,20,2023-05-30,0.20,3,268,2,
900256,Guesthouse in New Orleans · ★4.77 · 1 bedroom · 1 bed · 1 bath,4631626,Darleen,,East Riverside,29.91766,-90.0973,Entire home/apt,200,30,316,2019-11-04,2.52,1,150,0,City registration pending
205008,Townhouse in New Orleans · ★4.83 · 2 bedrooms · 2 beds · 2.5 baths,1006034,Gwendolyn,,Treme - Lafitte,29.96719,-90.07033,Entire home/apt,175,30,290,2022-11-01,2.04,5,175,3,"19STR-26373, 19-OSTR-2637"
1466244,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 private bath,7835894,Mary,,Uptown,29.93099,-90.10839,Private room,100,30,89,2020-01-20,0.76,1,364,0,
228560,Bungalow in New Orleans · ★4.82 · 3 bedrooms · 4 beds · 3 baths,1192986,Dayna,,Marigny,29.96524,-90.05901,Entire home/apt,425,2,116,2023-05-08,1.20,3,88,16,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1470392,Home in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2 baths,7872860,Danetta,,East Riverside,29.91899,-90.09143,Entire home/apt,375,90,20,2020-02-26,0.28,1,87,0,17STR-03646
900337,Home in New Orleans · ★4.96 · 2 bedrooms · 2 beds · 1 bath,4807949,Judith,,Uptown,29.92074,-90.1069,Entire home/apt,250,2,23,2022-11-28,0.18,1,147,1,"19STR-21729, 20-OSTR-2143"
240258,Rental unit in New Orleans · ★4.90 · 1 bedroom · 2 beds · 1 bath,391462,Georgia,,St. Roch,29.96929,-90.05172,Entire home/apt,88,3,565,2023-05-29,3.99,3,297,35,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
900608,Rental unit in New Orleans · ★4.73 · 1 bedroom · 2 beds · 1 bath,4810197,Jazz,,French Quarter,29.95978,-90.06505,Entire home/apt,199,30,17,2018-01-29,0.16,1,365,0,City registration pending
1546854,Guesthouse in New Orleans · ★4.54 · 1 bedroom · 1 bed · 1 bath,8241996,Alex,,Irish Channel,29.92554,-90.08017,Entire home/apt,81,2,37,2023-05-21,2.19,2,166,21,"17STR-04335, 17-ostr-04335"
259868,Home in New Orleans · ★4.74 · 2 bedrooms · 3 beds · 1 bath,1363780,Deborah,,Treme - Lafitte,29.97307,-90.07671,Entire home/apt,167,2,140,2023-05-08,1.01,3,270,12,"19STR-25266, 21-OSTR-25266"
901827,Rental unit in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,11372242,Thiamanti,,Central City,29.93668,-90.07614,Entire home/apt,137,2,343,2023-05-22,2.73,49,32,21,"20STR-29680, 20-OSTR-00788"
277071,Place to stay in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 private bath,1447895,Penny,,Irish Channel,29.92078,-90.0849,Private room,90,3,205,2023-04-30,1.47,1,68,14,"22-RSTR-15053, 22-OSTR-15054"
901876,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,4772370,Laurie,,Audubon,29.93823,-90.11151,Private room,76,1,295,2023-05-31,2.35,3,77,47,
1602821,Hostel in New Orleans · ★4.88 · 1 bedroom · 4 beds · 1 private bath,8540704,Auberge NOLA,,Central City,29.93783,-90.07861,Private room,153,1,9,2014-04-08,0.08,4,187,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1605798,Rental unit in New Orleans · ★4.84 · 1 bedroom · 1 bed · 1 bath,4796527,Jackson,,Central City,29.93678,-90.07981,Entire home/apt,80,2,359,2023-05-31,3.03,3,13,39,"19STR-20426, 19-OSTR-7038"
314233,Rental unit in New Orleans · ★4.78 · 1 bedroom · 1 bed · 1 bath,1182408,Lauren,,Marigny,29.96611,-90.06146,Entire home/apt,175,30,80,2020-03-18,0.58,1,364,0,17STR-06556
317793,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 1 bath,1631225,Seran,,Whitney,29.94995,-90.04538,Entire home/apt,80,30,13,2023-03-13,0.10,1,364,2,"Long-term host, exempt from registration"
1614892,Bed and breakfast in New Orleans · ★4.97 · 1 bedroom · 2 beds · 1 private bath,8596036,Laura,,City Park,29.980228,-90.090805,Private room,145,2,31,2023-04-23,0.27,2,278,5,
1621961,Home in New Orleans · 2 bedrooms · 5 beds · 1 bath,8626766,Jeanne,,Gentilly Terrace,30.0067,-90.05324,Entire home/apt,90,30,0,,,1,0,0,17STR-06952
345394,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,1751871,Betsey,,Bywater,29.96376,-90.04536,Entire home/apt,144,2,541,2023-05-28,3.96,1,134,40,"18STR-10332, 19-OSTR-00000"
1661090,Home in New Orleans · ★4.95 · 1 bedroom · 2 beds · 2 baths,228432,Nathalie,,St. Claude,29.964907,-90.040382,Entire home/apt,135,3,227,2023-05-22,1.93,1,329,24,"22-RSTR-05747, 22-OSTR-05659"
904990,Rental unit in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,4841202,Matilde,,Lower Garden District,29.94449,-90.06751,Entire home/apt,60,120,9,2022-09-04,0.08,3,68,1,17STR-09828
905897,Rental unit in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,4847397,Scott,,Treme - Lafitte,29.966419219970703,-90.06938934326172,Entire home/apt,144,2,364,2023-05-29,2.92,2,75,40,"21-RSTR-00262, 22-OSTR-21925"
373034,Home in New Orleans · ★4.82 · 1 bedroom · 1 bed · 1 bath,1695097,Connie,,Marigny,29.96739,-90.05899,Entire home/apt,140,3,414,2023-05-21,3.03,1,132,23,"22-RSTR-13055, 22-OSTR-13054"
905957,Home in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 private bath,4848052,Jordan And Justin,,Lower Garden District,29.92933,-90.07834,Private room,84,2,51,2020-03-03,0.67,1,0,0,"18STR-16215, 20-OSTR-01613"
1665035,Home in New Orleans · ★4.81 · 1 bedroom · 1 bed · 2 shared baths,1832077,Brian,,Holy Cross,29.958844605125293,-90.02075282611199,Private room,51,3,142,2023-05-22,1.21,4,134,6,
1665262,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,4844670,Mia,,St. Thomas Dev,29.92329,-90.07232,Entire home/apt,256,1,82,2023-04-19,0.71,2,90,4,"22-CSTR-22886, 23-OSTR-01224"
405209,Rental unit in New Orleans · ★4.76 · 3 bedrooms · 5 beds · 3 baths,323664718,Nichole,,French Quarter,29.965829849243164,-90.06376647949219,Entire home/apt,206,1,152,2023-05-22,1.51,36,171,25,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
406652,Home in New Orleans · ★4.82 · 2 bedrooms · 3 beds · 1 bath,2026099,Conor,,St. Thomas Dev,29.92302,-90.07285,Entire home/apt,170,2,174,2023-04-09,1.29,1,207,3,"23STR-08837, 23-OSTR-08837"
1695768,Rental unit in New Orleans · ★4.76 · 3 bedrooms · 8 beds · 1 private bath,8955981,Brian,,Marigny,29.96504,-90.0603,Private room,85,2,465,2023-05-10,4.02,1,206,56,
908231,Townhouse in New Orleans · ★4.88 · 3 bedrooms · 5 beds · 2 baths,4866349,Dawn,,Broadmoor,29.95201,-90.10369,Entire home/apt,250,2,49,2022-05-15,0.54,1,339,0,"21-RSTR-11877, 20-OSTR-11879"
422952,Rental unit in New Orleans · ★4.72 · 2 bedrooms · 3 beds · 2 baths,2103275,NOLA Festivals,,Fairgrounds,29.9797,-90.075,Entire home/apt,150,30,157,2019-01-01,1.18,3,364,0,17STR-12313
425692,Vacation home in New Orleans · ★4.57 · 2 bedrooms · 4 beds · 1 bath,447521,Krekel,,Marigny,29.965171813964844,-90.0541000366211,Entire home/apt,149,2,179,2023-05-29,1.32,2,17,46,"22-RSTR-07363, 22-OSTR-13445"
425878,Guesthouse in New Orleans · ★4.76 · Studio · 4 beds · 1 bath,1919429,Kristin,,Bayou St. John,29.97465,-90.08823,Entire home/apt,125,1,45,2022-11-19,0.40,1,352,1,"19STR-22497, 19-OSTR-3213"
910912,Home in New Orleans · ★4.90 · 3 bedrooms · 3 beds · 2 baths,4887507,Roxanne And Tim,,Bayou St. John,29.97885,-90.08411,Entire home/apt,329,2,115,2023-04-02,1.09,2,284,23,"17STR-11100, 20-OSTR-0000"
1718222,Rental unit in New Orleans · ★4.78 · 2 bedrooms · 2 beds · 1 bath,4844670,Mia,,St. Thomas Dev,29.92315,-90.07394,Entire home/apt,289,30,23,2021-12-10,0.20,2,180,0,City registration pending
427928,Home in New Orleans · ★4.73 · 6 bedrooms · 10 beds · 3 baths,2103275,NOLA Festivals,,Fairgrounds,29.98149,-90.07425,Entire home/apt,707,30,146,2020-02-24,1.16,3,365,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1735922,Rental unit in New Orleans · ★4.57 · 2 bedrooms · 4 beds · 1.5 baths,4580360,Jarrod,,Mid-City,29.96803,-90.08577,Entire home/apt,170,30,111,2023-02-24,0.97,2,180,7,"19STR-21967, 20-OSTR-01855"
1738168,Home in New Orleans · ★4.87 · 4 bedrooms · 4 beds · 2.5 baths,9019370,Timothy,,Uptown,29.9206,-90.10499,Entire home/apt,399,30,181,2023-05-15,1.56,2,310,4,17STR-04505
914407,Rental unit in New Orleans · ★4.85 · 1 bedroom · 1 bed · 1 private bath,4795675,Adrienne,,Garden District,29.92956,-90.08393,Private room,102,1,590,2023-05-21,4.73,3,309,59,
914581,Rental unit in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 private bath,4795675,Adrienne,,Garden District,29.92928,-90.08214,Private room,109,1,521,2023-05-17,4.17,3,313,62,
914617,Rental unit in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1 private bath,4795675,Adrienne,,Garden District,29.9294,-90.08436,Private room,119,1,758,2023-05-22,6.03,3,241,84,
441125,Home in New Orleans · ★4.66 · 5 bedrooms · 10 beds · 3 baths,2191889,Chris,,Audubon,29.93357,-90.11427,Entire home/apt,541,30,35,2020-03-16,0.26,2,210,0,19STR-83914
917965,Home in New Orleans · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,4900663,Karen,,Lower Garden District,29.93409,-90.07562,Entire home/apt,216,3,213,2023-06-03,1.69,3,253,45,"20str-10136, 20-OSTR-1013"
1740021,Rental unit in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,9161662,Jack,,Garden District,29.92974,-90.08386,Entire home/apt,122,30,11,2020-03-03,0.11,1,358,0,17STR-10015
446478,Home in New Orleans · ★4.73 · 1 bedroom · 1 bed · 1 bath,2216025,Gregory,,French Quarter,29.96254,-90.06653,Entire home/apt,150,30,225,2017-06-11,1.72,1,364,0,
1838738,Townhouse in New Orleans · ★4.91 · 2 bedrooms · 2 beds · 2 baths,9614177,Wayne,,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,167,1,234,2023-05-29,2.01,1,218,36,"19STR-23792, 20-OSTR-20611"
458029,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,2277128,Bonny And Paul,,Leonidas,29.94844,-90.13186,Entire home/apt,99,30,89,2018-04-26,0.68,1,296,0,City registration pending
1896200,Rental unit in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 private bath,409545,Matt McShee,,Bywater,29.96246,-90.03515,Private room,82,3,196,2023-05-28,1.71,1,193,23,
918511,Rental unit in New Orleans · ★4.94 · 2 bedrooms · 1 bed · 1 bath,4931906,Todd & Kristi,,City Park,29.98117,-90.09053,Entire home/apt,135,30,213,2020-03-16,1.69,1,365,0,17STR-09029
474197,Rental unit in New Orleans · ★4.73 · 3 bedrooms · 3 beds · 2.5 baths,22449191,A. Layla,,Treme - Lafitte,29.96587,-90.07053,Entire home/apt,299,2,64,2023-05-29,0.48,2,282,7,"18STR-18980, 18-OSTR-18980"
921154,Rental unit in New Orleans · ★4.92 · 3 bedrooms · 3 beds · 2 baths,4951914,Thom,,Marigny,29.966976,-90.050941,Entire home/apt,237,30,220,2023-05-22,2.70,4,173,37,"20STR-02763, 20-OSTR-02768"
1936935,Rental unit in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,7607004,Lee,,Bayou St. John,29.97705,-90.0844,Entire home/apt,85,30,45,2022-07-29,0.39,1,365,1,"18STR-16786, 20-OSTR-0472"
542247,Home in New Orleans · ★4.66 · 3 bedrooms · 3 beds · 2 baths,2156820,J,,Broadmoor,29.94627,-90.10059,Entire home/apt,166,3,123,2023-03-19,0.94,5,209,2,"22-RSTR-12004, 22-OSTR-12012"
1953034,Home in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,2146138,Kathleen,,Marigny,29.96481,-90.05273,Entire home/apt,111,3,260,2023-05-29,2.26,1,114,39,20-ostr-02561
925086,Condo in New Orleans · ★4.97 · 2 bedrooms · 2 beds · 2 baths,1976003,Sebastien,,Central Business District,29.94697,-90.07035,Entire home/apt,200,30,71,2019-10-23,0.82,1,365,0,City registration pending
561833,Home in New Orleans · ★4.82 · 3 bedrooms · 4 beds · 1.5 baths,2707644,Lindsay,,Mid-City,29.97461,-90.09815,Entire home/apt,443,1,66,2023-05-25,0.52,15,103,28,"18STR-15438, 20-OSTR-02677"
926223,Guesthouse in New Orleans · ★4.88 · 11 bedrooms · 1 bed · 1 bath,4983998,September,,Mid-City,29.97336,-90.10292,Entire home/apt,73,3,74,2023-05-14,0.65,8,0,5,"19STR-13220, 20-OSTR-1907"
1960306,Rental unit in New Orleans · ★4.67 · 1 bedroom · 1 bed · 1 bath,4981655,Jim,,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,61,2,383,2023-05-27,3.31,13,118,59,"22cstr-09731, 20ostr-01286"
596410,Home in New Orleans · ★4.92 · 3 bedrooms · 3 beds · 2.5 baths,2948651,Jennifer,,Lower Garden District,29.93434,-90.07451,Entire home/apt,125,30,78,2019-11-24,0.62,1,145,0,17STR-13854
927954,Home in New Orleans · ★4.58 · 1 bedroom · 1 bed · 1.5 baths,4993714,Mimsie,,Irish Channel,29.91879,-90.08473,Private room,80,28,95,2023-02-20,0.79,2,179,1,
596455,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 bath,518748,Rachel,,Bywater,29.96491,-90.04403,Entire home/apt,85,30,46,2021-12-23,0.36,1,87,0,17STR-14012
931412,Home in New Orleans · ★4.74 · 2 bedrooms · 3 beds · 1 bath,4993714,Mimsie,,East Riverside,29.91909,-90.08563,Entire home/apt,150,1,170,2023-05-21,1.63,2,357,8,"20STR-33234, 20-OSTR-33233"
2032979,Bed and breakfast in New Orleans · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,88,1,21,2022-01-04,0.18,13,312,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
648129,Guest suite in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 bath,2383859,Brian,,City Park,29.98282,-90.09417,Entire home/apt,89,30,117,2020-02-24,0.90,1,63,0,18STR-16510
2055430,Home in New Orleans · ★4.91 · 1 bedroom · 2 beds · 1 bath,5421186,Bettina,,Bywater,29.96682,-90.04688,Entire home/apt,96,3,425,2023-05-25,3.75,1,74,26,"22-RSTR-15200, 20-OSTR-00993"
938165,Home in New Orleans · ★4.67 · 5 bedrooms · 9 beds · 3 baths,4605202,Wayne,,Fairgrounds,29.9799,-90.08212,Entire home/apt,359,3,172,2023-03-27,1.40,4,315,10,"22-RSTR-05145, 22-OSTR-05140"
665259,Rental unit in New Orleans · ★4.71 · 1 bedroom · 1 bed,1451330,Leron And Dennis,,St. Roch,29.97581,-90.05337,Private room,89,2,229,2023-05-08,1.76,2,180,11,
938262,Home in New Orleans · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,5067495,Sarah Hansel,,Audubon,29.93421,-90.11811,Private room,114,30,6,2018-07-22,0.10,1,0,0,
2055943,Townhouse in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,861540,Haiyan,,Central City,29.93238,-90.08933,Private room,70,2,138,2023-05-21,1.22,1,46,20,
665334,Rental unit in New Orleans · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,1451330,Leron And Dennis,,St. Roch,29.97673,-90.05316,Private room,89,2,303,2023-05-08,2.31,2,270,20,
684584,Guest suite in New Orleans · ★4.86 · 2 bedrooms · 2 beds · 1 shared bath,2176992,Erin,,Mid-City,29.96658,-90.09607,Private room,98,1,934,2023-05-21,7.14,1,226,127,"20RSTR-33155, 20OSTR-33153"
2065921,Bed and breakfast in New Orleans · ★4.69 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,76,1,58,2023-05-31,1.86,13,319,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
944351,Bed and breakfast in New Orleans · ★4.85 · 1 bedroom · 1 bed · 1 private bath,4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,44,2,217,2023-05-25,1.76,13,47,29,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
705776,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,2707644,Lindsay,,Mid-City,29.97524,-90.10003,Private room,71,1,218,2020-03-09,1.68,15,1,0,
945787,Bed and breakfast in New Orleans · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,4981655,Jim,,Lower Garden District,29.93846,-90.06831,Private room,41,2,248,2023-05-19,1.99,13,63,28,
705854,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,2707644,Lindsay,,Mid-City,29.9754,-90.09804,Private room,59,1,235,2022-01-17,1.81,15,1,0,
945961,Bed and breakfast in New Orleans · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,49,2,170,2023-05-25,1.36,13,67,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2082916,Home in New Orleans · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,3018143,Angela,,Algiers Point,29.95227,-90.05279,Entire home/apt,104,1,167,2023-05-16,1.46,1,277,50,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
708852,Rental unit in New Orleans · Studio · 1 bed · 1 bath,103427,Jacqueline M,,Lower Garden District,29.93396,-90.08066,Entire home/apt,257,2,0,,,3,90,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2109038,Aparthotel in New Orleans · ★5.0 · Studio · 1 bed · 1 bath,5146,Jorge,,Central City,29.93567,-90.07968,Entire home/apt,240,2,5,2023-01-01,0.04,6,0,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
945986,Bed and breakfast in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,4981655,Jim,,Lower Garden District,29.93846,-90.06831,Hotel room,44,2,192,2023-05-28,1.97,13,42,26,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
718256,Home in New Orleans · ★4.89 · 3 bedrooms · 3 beds · 1 bath,1340014,Susanna,,Fillmore,30.00784,-90.08124,Entire home/apt,100,2,357,2023-06-01,2.86,1,241,27,"17STR-11489, 19-OSTR-0000"
947400,Bungalow in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 bath,5134411,Jessica,,Lower Garden District,29.93185,-90.07035,Entire home/apt,119,1,631,2023-06-03,5.06,1,120,64,"22RSTR-05564, 22-OSTR-13626"
