id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24061454,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,5322468,Andre,,Fenway,42.34492,-71.08872,Entire home/apt,130,181,0,,,1,361,0,
24079621,Rental unit in Boston · ★4.74 · 3 bedrooms · 3 beds · 1 bath,66645251,Mary,,Dorchester,42.30441,-71.06202,Entire home/apt,187,1,117,2023-06-03,1.84,2,151,32,STR-424305
24080196,Rental unit in Boston · ★4.70 · 4 bedrooms · 1 bed · 1 shared bath,23953876,Kexi & Anthony,,Dorchester,42.31125,-71.05151,Private room,69,29,127,2020-03-01,2.00,3,0,0,
24087726,Rental unit in Boston · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,23953876,Kexi & Anthony,,Dorchester,42.31002,-71.05201,Private room,69,29,131,2020-03-15,2.06,3,0,0,
24090510,Rental unit in Boston · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,23953876,Kexi & Anthony,,Dorchester,42.31163,-71.05311,Private room,69,29,114,2020-03-10,1.80,3,0,0,
24094681,Rental unit in Boston · Studio · 1 bed · 1 bath,37825111,Drew,,Back Bay,42.35125,-71.08101,Entire home/apt,175,91,1,2018-04-16,0.02,1,0,0,
24131246,Condo in Boston · Studio · 1 bed · 1 bath,93115614,Selim,,Allston,42.35309,-71.12907,Entire home/apt,135,600,0,,,1,0,0,
24168312,Condo in Boston · ★4.41 · Studio · 2 beds · 1 bath,180283497,Michelle,,Back Bay,42.35136,-71.08851,Entire home/apt,120,29,17,2023-05-17,0.27,8,314,1,
24219094,Home in Boston · ★4.94 · 4 bedrooms · 4 beds · 2.5 baths,14399992,Barry,,Jamaica Plain,42.29909,-71.11593,Entire home/apt,293,180,113,2021-07-09,1.78,1,0,0,STR-416154
24261049,Home in Boston · ★4.90 · 3 bedrooms · 4 beds · 2 baths,50017024,Victor,,Mattapan,42.27467,-71.07362,Entire home/apt,301,3,31,2023-06-14,1.73,1,338,21,STR-460948
24265005,Rental unit in Boston · ★4.85 · 4 bedrooms · 2 beds · 1 bath,145681148,Marianne,,Jamaica Plain,42.30537,-71.11748,Entire home/apt,204,1,40,2023-04-18,0.67,2,0,3,STR-414689
24277032,Condo in Boston · ★4.0 · 1 bedroom · 1 bed · 1 bath,180283497,Michelle,,North End,42.36547,-71.05492,Entire home/apt,137,29,3,2019-07-28,0.05,8,180,0,
24324950,Rental unit in Boston · 1 bedroom · 1 bed · 1 private bath,13355115,Doug,,Chinatown,42.35051,-71.05964,Private room,86,91,0,,,1,0,0,
24325336,Rental unit in Boston · ★4.75 · Studio · 1 bed · 1 bath,180283497,Michelle,,Beacon Hill,42.36026,-71.07003,Entire home/apt,120,29,9,2020-01-31,0.15,8,291,0,
24347267,Home in Boston · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,19197577,Ken,,Roslindale,42.28471,-71.12891,Private room,119,21,22,2021-12-05,0.35,1,31,0,
24356120,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,183787878,Leo,,Roslindale,42.27719,-71.1295,Entire home/apt,100,29,1,2019-06-25,0.02,1,0,0,
24378766,Rental unit in Boston · ★4.75 · 1 bedroom · 1 bed · 1 bath,799496,Kj,,Downtown,42.35202,-71.06486,Entire home/apt,345,29,122,2022-04-09,1.94,4,153,0,Exempt: This listing is a unit used for furnished institutional or business stays
24401790,Condo in Boston · ★4.94 · 1 bedroom · 1 bed · 1 bath,10692181,Francisco,,Jamaica Plain,42.31069,-71.10282,Entire home/apt,162,2,126,2023-04-30,2.02,5,265,24,Str-414666
24412927,Home in Boston · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,46315640,Richmond,,Mattapan,42.27586,-71.08746,Entire home/apt,115,91,3,2018-09-03,0.05,2,0,0,
24471492,Home in Boston · ★4.90 · 2 bedrooms · 2 beds · 1 private bath,10085529,Joshua,,Dorchester,42.29523,-71.06828,Private room,137,2,133,2023-06-11,2.13,1,74,30,
24484501,Rental unit in Boston · ★4.92 · 5 bedrooms · 20 beds · 2 baths,114515516,William,,Charlestown,42.38111,-71.08013,Entire home/apt,900,2,178,2023-06-19,2.87,1,252,35,STR-414759
24563107,Rental unit in Boston · ★4.94 · 2 bedrooms · 3 beds · 2 baths,20079643,Alex @ Bcohousing,,West End,42.3649,-71.06838,Entire home/apt,383,60,17,2023-06-05,0.38,11,260,5,Exempt: This listing is a unit used for furnished institutional or business stays
24598387,Condo in Boston · ★4.94 · 3 bedrooms · 5 beds · 3 baths,1788949,Greg,,South Boston,42.33068,-71.05393,Entire home/apt,410,2,191,2023-06-19,3.05,1,82,36,STR-518244
24598890,Home in Boston · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,27871799,Althea,,Mattapan,42.27555,-71.07597,Private room,100,1,24,2021-10-12,0.39,6,317,0,
24600107,Home in Boston · ★5.0 · 4 bedrooms · 5 beds · 3 baths,13960633,Charles,,Jamaica Plain,42.29836,-71.11046,Entire home/apt,215,2,10,2020-08-28,0.16,2,0,0,STR-389183
24633212,Home in Boston · ★4.90 · 1 bedroom · 2 beds · 1 shared bath,80570686,Siena,,Mission Hill,42.33097,-71.10023,Private room,99,2,125,2023-06-05,2.01,4,109,36,
24644312,Home in Boston · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,186235436,Yanlin,,West Roxbury,42.27549,-71.16821,Shared room,49,3,11,2019-10-06,0.18,2,0,0,STR-398131
24645479,Home in Boston · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,80570686,Siena,,Mission Hill,42.33091,-71.10255,Private room,110,2,71,2023-06-06,1.17,4,121,33,
24647800,Home in Boston · ★4.91 · 1 bedroom · 3 beds · 1 private bath,80570686,Siena,,Mission Hill,42.33206,-71.10185,Private room,140,2,93,2023-06-06,1.50,4,40,37,
24749244,Rental unit in Boston · ★4.49 · 1 bedroom · 1 bath,22348222,Maverick,,South End,42.34448,-71.07636,Entire home/apt,174,1,91,2023-06-04,1.48,53,355,23,STR-441241
24756613,Condo in Boston · ★4.25 · 1 bedroom · 2 beds · 1.5 shared baths,156053359,Ken,,Dorchester,42.29015,-71.0684,Private room,53,91,16,2022-08-21,0.26,8,142,1,
24783227,Guest suite in Boston · ★4.74 · 1 bedroom · 2 beds · 1 bath,9898255,Jessica,,Dorchester,42.31286,-71.06249,Entire home/apt,120,2,156,2023-06-05,2.51,5,276,35,STR-443035
24845439,Rental unit in Boston · ★4.76 · 1 bedroom · 1 bed · 2 shared baths,187813188,Booker,,Jamaica Plain,42.31508,-71.10125,Private room,125,1,230,2023-06-15,3.70,2,174,43,STR-414138
24865433,Rental unit in Boston · ★4.83 · 2 bedrooms · 3 beds · 2 baths,20079643,Alex @ Bcohousing,,West End,42.36556,-71.06973,Entire home/apt,372,75,18,2023-06-04,0.36,11,260,7,Exempt: This listing is a unit used for furnished institutional or business stays
24909410,Rental unit in Boston · ★4.62 · 2 bedrooms · 3 beds · 2 baths,182778270,Muzammil,,West End,42.36463,-71.06414,Entire home/apt,295,91,13,2018-08-26,0.21,1,0,0,
24944930,Rental unit in Boston · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,139072570,Lance And Shelly,,East Boston,42.38136,-71.0231,Private room,68,1,604,2023-06-21,9.75,5,160,154,
24946602,Rental unit in Boston · ★4.53 · 1 bedroom · 1 bed · 1 bath,233411332,Brittany,,Jamaica Plain,42.32168,-71.10655,Entire home/apt,137,1,58,2023-06-18,4.59,2,345,53,STR-476416
24965806,Rental unit in Boston · ★4.72 · Studio · 2 beds · 1 bath,51079261,Riverside,,Back Bay,42.35013,-71.08911,Entire home/apt,230,2,67,2023-06-19,1.08,2,92,21,STR-391275
24969609,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,33131531,Wenqi,,Brighton,42.34124,-71.14755,Entire home/apt,160,91,0,,,3,0,0,
24971621,Home in Boston · ★4.93 · 1 bedroom · 2 beds · 1 private bath,186235436,Yanlin,,West Roxbury,42.27546,-71.16958,Private room,93,4,72,2023-06-06,1.16,2,319,26,
24992422,Condo in Boston · ★4.93 · 1 bedroom · 2 beds · 1 bath,188938217,Katherine And Dan,,Charlestown,42.37708,-71.0604,Entire home/apt,267,2,253,2023-06-07,4.10,1,56,52,STR-414140
25025114,Condo in Boston · ★4.75 · 1 bedroom · 2 beds · 1.5 shared baths,156053359,Ken,,Dorchester,42.29165,-71.06782,Private room,53,91,9,2018-08-24,0.15,8,89,0,
25158106,Serviced apartment in Boston · ★4.0 · 2 bedrooms · 3 beds · 2 baths,163251048,Global Luxury,,Chinatown,42.352093,-71.060806,Entire home/apt,537,30,3,2021-11-07,0.07,10,356,0,Approved by government
25266010,Condo in Boston · ★4.88 · 1 bedroom · 2 beds · 1 private bath,147658152,Jill,,Brighton,42.34481,-71.16844,Private room,43,91,17,2018-08-21,0.28,1,0,0,
25284439,Serviced apartment in Boston · ★4.55 · 1 bedroom · 2 beds · 1 bath,163251048,Global Luxury,,Chinatown,42.352093,-71.060806,Entire home/apt,323,1,11,2022-11-26,0.19,10,362,5,Exempt: This listing is a unit that has contracts with hospitals
25324358,Rental unit in Boston · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,20672298,Ikem,,Hyde Park,42.26493,-71.12262,Private room,35,91,8,2019-03-05,0.13,1,89,0,
25326962,Townhouse in Boston · ★4.70 · 4 bedrooms · 1 bed · 2 shared baths,183805757,Claire,,East Boston,42.36779,-71.03897,Private room,86,2,359,2023-06-04,5.81,4,38,72,
25328440,Townhouse in Boston · ★4.70 · 1 bedroom · 1 bed · 2 shared baths,183805757,Claire,,East Boston,42.36805,-71.03759,Private room,89,2,354,2023-06-07,5.73,4,49,82,
25374033,Rental unit in Boston · Studio · 2 beds · 1 bath,9419684,Churchill,,Downtown,42.35309,-71.06178,Entire home/apt,259,29,2,2018-07-22,0.03,33,336,0,Approved by government
25382635,Rental unit in Boston · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,28749942,Lorena & Ivan (Myhomelike),,West End,42.36223,-71.07031,Private room,159,29,80,2020-02-16,1.30,1,38,0,Exempt: This listing is a unit used for furnished institutional or business stays
25416313,Condo in Boston · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,156053359,Ken,,Dorchester,42.29183,-71.06784,Private room,53,91,9,2022-05-21,0.15,8,338,0,
25429787,Condo in Boston · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,191880,Fabien,,Jamaica Plain,42.31522,-71.11218,Private room,128,4,60,2023-05-23,1.33,1,58,11,
25476466,Condo in Boston · 1 bedroom · 1 bed · 1 bath,9529655,Suzanne,,Fenway,42.3499,-71.09545,Entire home/apt,235,92,0,,,4,363,0,
25520363,Townhouse in Boston · ★4.72 · 2 bedrooms · 2 beds · 1 bath,4842537,Haim,,Allston,42.34736,-71.13911,Entire home/apt,264,2,173,2023-06-20,2.82,1,154,54,STR-415794
25531778,Rental unit in Boston · 1 bedroom · 1 bed · 1 shared bath,3201643,Michael,,Dorchester,42.31303,-71.05266,Private room,30,91,0,,,2,89,0,
25576444,Condo in Boston · ★4.93 · 1 bedroom · 1 bed · 1 bath,34719298,Michael,,South End,42.34226,-71.07881,Entire home/apt,269,2,152,2023-06-10,2.48,1,9,42,STR-405587
25770647,Loft in Boston · ★4.98 · 1 bedroom · 2 beds · 1 bath,1911807,Kelly & Chris,,Downtown,42.35529,-71.06087,Entire home/apt,429,2,290,2023-06-20,4.73,2,273,81,STR-413172
25775084,Home in Boston · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,62852803,Tina,,West Roxbury,42.28023,-71.16944,Private room,82,91,27,2022-08-26,0.44,1,248,1,
25933888,Loft in Boston · ★4.86 · 2 bedrooms · 13 beds · 2 baths,9073339,Elisangela,,East Boston,42.378841,-71.034821,Entire home/apt,300,1,203,2023-06-16,3.38,3,279,44,STR-398048
25947332,Rental unit in Boston · ★4.56 · 3 bedrooms · 5 beds · 3 baths,152237835,Sabrina,,South Boston,42.34223,-71.06047,Entire home/apt,325,91,68,2020-01-01,1.13,1,0,0,
25971732,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,18202088,Luxurious,,Back Bay,42.34633,-71.07763,Entire home/apt,337,91,0,,,18,0,0,
25975436,Rental unit in Boston · 2 bedrooms · 3 beds · 1 bath,18202088,Luxurious,,Back Bay,42.34534,-71.07969,Entire home/apt,225,91,1,2018-10-04,0.02,18,0,0,
26005227,Condo in Boston · ★4.96 · 1 bedroom · 1 bed · 1 bath,432317,Julie,,South End,42.34533,-71.07118,Entire home/apt,225,2,46,2022-05-29,0.79,1,3,0,STR-420982
26012594,Home in Boston · ★4.73 · 5 bedrooms · 8 beds · 2 baths,25203946,Eder,,Dorchester,42.31122,-71.06178,Entire home/apt,550,2,60,2023-05-14,1.00,4,347,14,STR-413525
26013456,Rental unit in Boston · ★4.87 · 1 bedroom · 2 beds · 1 shared bath,89328922,Ehab,,Dorchester,42.32243,-71.05676,Private room,99,1,46,2023-06-08,0.80,9,158,14,
26014903,Condo in Boston · ★4.0 · 2 bedrooms · 3 beds · 1.5 baths,2450994,Marat,,Jamaica Plain,42.3022,-71.10648,Entire home/apt,133,7,3,2023-05-17,0.05,1,6,2,STR-467993
26094005,Home in Boston · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,137105899,Ling,,Roslindale,42.29188,-71.12154,Private room,38,29,4,2022-02-28,0.13,3,265,0,
26102579,Rental unit in Boston · ★4.71 · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36608,-71.04005,Entire home/apt,125,91,7,2019-04-29,0.12,18,0,0,
26104302,Rental unit in Boston · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36796,-71.03985,Entire home/apt,99,91,1,2019-05-20,0.02,18,0,0,
26104687,Rental unit in Boston · ★4.86 · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36814,-71.0397,Entire home/apt,224,91,7,2019-11-04,0.13,18,0,0,
26105250,Rental unit in East Boston · ★4.86 · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36841,-71.04055,Entire home/apt,99,91,7,2019-09-18,0.12,18,0,0,
26105589,Rental unit in Boston · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36773,-71.03935,Entire home/apt,125,91,2,2018-09-02,0.03,18,0,0,
26108847,Rental unit in Boston · ★4.50 · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36752,-71.04152,Entire home/apt,99,91,4,2019-08-17,0.08,18,0,0,
26109078,Rental unit in East Boston · ★4.80 · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36792,-71.03991,Entire home/apt,150,91,5,2019-12-08,0.10,18,89,0,
26109200,Rental unit in East Boston · ★4.50 · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36639,-71.04036,Entire home/apt,167,91,4,2019-06-15,0.08,18,0,0,
26109264,Rental unit in East Boston · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36789,-71.03986,Entire home/apt,110,91,0,,,18,0,0,
26127318,Condo in Boston · 1 bedroom · 1 bed · 1 bath,9529655,Suzanne,,Fenway,42.35053,-71.09536,Entire home/apt,265,91,1,2018-08-15,0.02,4,363,0,
26130154,Townhouse in Boston · ★4.96 · 1 bedroom · 2 beds · 1.5 shared baths,196415169,Josh & Whitney,,Mission Hill,42.32754,-71.10732,Private room,50,2,50,2022-09-18,0.83,1,0,4,
26130187,Condo in Boston · 1 bedroom · 1 bed · 1 bath,38997,Michelle,,North End,42.36636,-71.05428,Entire home/apt,141,29,1,2019-06-01,0.02,11,318,0,
26131758,Rental unit in East Boston · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36783,-71.04183,Entire home/apt,167,91,0,,,18,0,0,
26132354,Rental unit in East Boston · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36809,-71.04161,Entire home/apt,167,91,0,,,18,0,0,
26132566,Rental unit in East Boston · Studio · 1 bed · 1 bath,18202088,Luxurious,,East Boston,42.36626,-71.04025,Entire home/apt,167,91,1,2019-10-20,0.02,18,0,0,
26160905,Rental unit in Boston · ★4.77 · 3 bedrooms · 4 beds · 1 bath,196631266,Nakeisha,,Dorchester,42.28975,-71.0782,Entire home/apt,400,29,120,2020-09-04,1.97,2,364,0,STR-420519
26163695,Home in Boston · ★4.85 · 1 bedroom · 1 bed · 1 private bath,153568352,Frederick & Sabina,,Mattapan,42.27808,-71.08717,Private room,106,2,81,2023-04-16,1.38,5,179,10,
26207713,Rental unit in Boston · ★4.40 · Studio · 1 bed · 1 shared bath,80595835,Liviu,,Jamaica Plain,42.32188,-71.11647,Private room,70,180,6,2018-10-15,0.10,2,0,0,
26246423,Rental unit in Boston · ★4.86 · 2 bedrooms · 1 bed · 1 bath,52165995,Brian,,Jamaica Plain,42.31228,-71.1018,Entire home/apt,125,91,7,2018-10-08,0.12,1,0,0,
26252951,Guest suite in Boston · ★4.94 · Studio · 1 bed · 1 private bath,110658696,Victoria,,South Boston,42.33175,-71.04824,Private room,200,1,65,2023-06-18,1.07,1,84,7,
26333739,Rental unit in Boston · ★4.98 · 1 bedroom · 1 bed · 1 bath,119265681,Maude,,South End,42.34207,-71.069,Entire home/apt,121,29,52,2023-05-04,0.89,2,276,4,
26353456,Home in Boston · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,449295,Dorothy & Seth,,Jamaica Plain,42.3109,-71.0991,Entire home/apt,500,3,8,2022-09-12,0.13,1,0,2,STR-385754
26361101,Serviced apartment in Boston · ★4.29 · 1 bedroom · 1 bed · 1 bath,18202088,Luxurious,,South End,42.34457,-71.07829,Entire home/apt,289,91,7,2019-05-24,0.12,18,0,0,
26361743,Rental unit in Boston · ★5.0 · 2 bedrooms · 2 beds · 1 bath,18202088,Luxurious,,Back Bay,42.34629,-71.07963,Entire home/apt,223,91,4,2019-06-01,0.07,18,0,0,
26395595,Rental unit in Boston · ★4.84 · 2 bedrooms · 2 beds · 1 bath,145681148,Marianne,,Jamaica Plain,42.30753,-71.11757,Entire home/apt,115,1,99,2021-10-11,1.65,2,0,0,STR-414689
26532751,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,156053359,Ken,,Dorchester,42.29028,-71.06671,Private room,53,91,3,2019-07-25,0.05,8,179,0,
26750505,Rental unit in Dorchster  · ★4.63 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.30959,-71.0643,Private room,50,30,24,2022-06-05,0.40,14,196,0,
26778714,Rental unit in Boston · ★4.85 · 1 bedroom · 1 bed · 1 bath,5430185,Laura And Olivia,,South End,42.34291,-71.07301,Entire home/apt,290,1,87,2023-03-19,1.59,7,32,15,Exempt: This listing is a hotel or motel
26828892,Rental unit in Boston · ★4.81 · 1 bedroom · 3 beds · 1 shared bath,139072570,Lance And Shelly,,East Boston,42.38137,-71.02311,Private room,70,1,563,2023-06-21,9.38,5,143,142,
26849307,Rental unit in Boston · ★4.73 · 1 bedroom · 2 beds · 1 bath,201935605,Sherwin,,Hyde Park,42.25038,-71.11733,Entire home/apt,80,29,49,2023-03-04,0.82,7,115,7,
26849309,Rental unit in Boston · ★4.78 · 1 bedroom · 2 beds · 1 bath,201935605,Sherwin,,Hyde Park,42.25121,-71.11694,Entire home/apt,75,29,55,2022-03-31,0.92,7,90,0,
27074605,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,156053359,Ken,,Dorchester,42.29027,-71.06673,Private room,53,91,6,2023-02-22,0.12,8,128,1,
27112752,Condo in Boston · ★4.86 · 2 bedrooms · 2 beds · 1 bath,53212424,Jason,,Brighton,42.33738,-71.14883,Entire home/apt,114,91,14,2019-07-10,0.27,1,0,0,
27158560,Condo in Boston · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,42530911,Eda,,South Boston,42.332897,-71.039543,Private room,136,2,175,2023-06-13,2.94,1,114,55,
27168524,Home in Boston · ★4.90 · 1 bedroom · 1 bed · 2.5 shared baths,3236168,Von,,South End,42.34637,-71.07145,Private room,161,1,295,2023-06-09,4.98,1,33,70,
27203329,Townhouse in Boston · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,183805757,Claire,,East Boston,42.36908,-71.03937,Private room,89,2,291,2023-06-07,4.91,4,40,75,STR-398959
27251319,Serviced apartment in Boston · ★4.25 · 1 bedroom · 2 beds · 1 bath,163251048,Global Luxury,,Chinatown,42.352093,-71.060806,Entire home/apt,323,1,4,2022-04-24,0.25,10,362,0,Exempt: This listing is a unit that has contracts with hospitals
27252588,Serviced apartment in Boston · ★4.67 · 1 bedroom · 2 beds · 1 bath,163251048,Global Luxury,,Chinatown,42.352093,-71.060806,Entire home/apt,323,1,3,2023-06-07,0.49,10,362,3,Exempt: This listing is a unit that has contracts with hospitals
27323777,Rental unit in Boston · ★4.73 · 1 bedroom · 1 bed · 1 bath,95634275,Sophia,,Beacon Hill,42.35945,-71.06551,Entire home/apt,173,29,74,2023-05-15,1.25,9,348,7,Exempt: This listing is a unit used for furnished institutional or business stays
27339519,Rental unit in Boston · ★4.92 · 2 bedrooms · 2 beds · 1 bath,202862511,Frank & Delilah,,Roxbury,42.32685,-71.09683,Entire home/apt,212,2,311,2023-06-11,5.25,1,87,73,STR-441310
27371399,Rental unit in Boston · ★5.0 · 1 bedroom · 1 bed · 1 bath,204612202,Mike And Toni,,South End,42.33905,-71.07345,Entire home/apt,220,2,10,2019-10-22,0.20,1,0,0,STR-396455
27394276,Rental unit in Boston · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,163838367,Jamie,,Jamaica Plain,42.3208,-71.11296,Private room,35,91,13,2019-06-24,0.22,1,0,0,
27404136,Rental unit in Boston · ★4.72 · 2 bedrooms · 2 beds · 1 bath,20079643,Alex @ Bcohousing,,Mission Hill,42.33351,-71.10182,Entire home/apt,241,75,18,2023-04-21,0.41,11,243,4,Exempt: This listing is a unit used for furnished institutional or business stays
27501160,Condo in Boston · ★4.93 · 1 bedroom · 1 bed · 1 bath,101356888,Erik,,East Boston,42.37346,-71.0404,Entire home/apt,124,29,88,2023-05-29,1.49,1,13,5,
27503398,Rental unit in Boston · ★4.98 · 2 bedrooms · 3 beds · 1 bath,113533375,Devora,,Roxbury,42.32489,-71.09417,Entire home/apt,275,2,212,2023-06-18,3.62,2,231,70,STR-410891
27625974,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1 bath,208469788,Kevin And Emily,,Charlestown,42.3725,-71.06219,Entire home/apt,189,29,11,2021-12-21,0.20,1,0,0,
27634728,Condo in Boston · ★4.93 · 1 bedroom · 2 beds · 1 bath,31340713,Kama,,Brighton,42.33829,-71.15004,Entire home/apt,149,29,14,2020-06-27,0.24,24,275,0,Exempt: This listing is a unit used for furnished institutional or business stays
27661676,Townhouse in Boston · ★5.0 · 3 bedrooms · 3 beds · 2 baths,41210370,Rachel,,South Boston,42.33423,-71.03884,Entire home/apt,250,1,59,2020-08-09,1.02,1,0,0,STR-394166
27669626,Condo in Boston · ★4.67 · 2 bedrooms · 2 beds · 1 bath,208829554,Ping,,Chinatown,42.35034,-71.0619,Entire home/apt,207,91,147,2023-06-04,2.53,2,295,5,STR-399153
27784901,Townhouse in Boston · ★4.85 · 3 bedrooms · 3 beds · 2 baths,10717877,Shervin,,South Boston,42.33541,-71.047,Entire home/apt,270,29,87,2020-03-08,1.49,1,0,0,STR-383578
27810970,Home in Boston · ★4.55 · 1 bedroom · 1 bed · 1 private bath,188939923,Mort,,Roxbury,42.32192,-71.07855,Private room,100,2,44,2023-06-07,0.75,3,180,15,
27879644,Home in Boston · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,201935605,Sherwin,,Hyde Park,42.25147,-71.11579,Private room,41,29,24,2022-03-16,0.41,7,146,0,
27879776,Home in Boston · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,201935605,Sherwin,,Hyde Park,42.25134,-71.11621,Private room,45,29,29,2023-06-01,0.49,7,127,2,
27904192,Rental unit in Boston · ★4.71 · 2 bedrooms · 2 beds · 2 baths,20079643,Alex @ Bcohousing,,West End,42.364277,-71.068024,Entire home/apt,372,75,7,2023-06-01,0.12,11,124,1,Exempt: This listing is a unit used for furnished institutional or business stays
27906365,Home in Boston · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,188939923,Mort,,Roxbury,42.32003,-71.07826,Private room,78,2,42,2023-05-17,0.72,3,178,7,
27990313,Home in Boston · ★4.87 · 1 bedroom · 1 bed · 1 private bath,153568352,Frederick & Sabina,,Mattapan,42.27844,-71.08499,Private room,125,2,54,2023-05-22,0.92,5,179,12,
27990984,Home in Boston · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,153568352,Frederick & Sabina,,Mattapan,42.27684,-71.0851,Private room,100,2,70,2019-09-19,1.19,5,260,0,
27992316,Guest suite in Boston · ★4.86 · 1 bedroom · 3 beds · 1 bath,157579197,Jonathan,,Brighton,42.34121,-71.15163,Entire home/apt,118,2,278,2023-06-18,4.80,1,74,48,STR-410043
28014596,Rental unit in Dorchester  · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.30804,-71.06443,Private room,52,29,27,2023-06-17,0.46,14,236,5,
28033271,Condo in Boston · ★4.90 · 1 bedroom · 1 bed · 1 private bath,211749888,Erika,,Dorchester,42.31189,-71.05536,Private room,90,3,174,2023-06-17,2.98,1,9,48,
28036142,Home in Boston · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,153568352,Frederick & Sabina,,Mattapan,42.27726,-71.08517,Private room,118,2,68,2023-05-28,1.22,5,179,7,
28054656,Rental unit in Dorchester  · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.29726,-71.06236,Private room,50,29,21,2023-05-14,0.37,14,107,2,
28071995,Guest suite in Boston · ★4.90 · 2 bedrooms · 3 beds · 1 bath,18465514,Bj,,Mattapan,42.27595,-71.07805,Entire home/apt,176,2,101,2023-06-03,1.88,1,11,18,STR-445592
28161172,Home in Boston · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,201935605,Sherwin,,Hyde Park,42.24927,-71.11788,Private room,44,29,32,2023-06-01,0.55,7,115,1,
28202522,Condo in Boston · 1 bedroom · 1 bed · 2 shared baths,156053359,Ken,,Dorchester,42.29151,-71.06811,Private room,53,91,1,2019-05-19,0.02,8,0,0,
28241815,Rental unit in Boston · ★4.84 · 3 bedrooms · 3 beds · 1 bath,133927887,Kat,,Back Bay,42.34627,-71.08412,Entire home/apt,1000,91,25,2019-08-13,0.44,14,1,0,
28242815,Rental unit in Boston · ★4.75 · 3 bedrooms · 3 beds · 1 bath,133927887,Kat,,Back Bay,42.34472,-71.08523,Entire home/apt,230,91,4,2018-12-28,0.07,14,0,0,
28298193,Condo in Boston · Studio · 1 bed · 1 bath,180283497,Michelle,,North End,42.36573,-71.05145,Entire home/apt,135,30,0,,,8,0,0,
28302081,Home in Boston · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,59978794,Gianni,,Roxbury,42.320481,-71.090593,Private room,65,29,30,2023-05-21,0.52,2,174,6,
28360335,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,269,32,1,2019-04-27,0.02,337,184,0,
28440873,Condo in Boston · ★4.80 · 1 bedroom · 1 bed · 1 bath,214706437,Rachel,,North End,42.36662,-71.05574,Entire home/apt,279,1,124,2023-05-19,2.15,2,114,15,STR-402023
